db,country,event_date,event_name,category_4,post_month,baseline,shock
GDELT,Belgium,2024-06-01,Vice Premier Ding Xuexiang meets PM De Croo in Brussels,Third-party meeting,12,-0.4453193743474639,1.494505296021168
GDELT,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,0,0.013767696697392084,0.015053630128048976
GDELT,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,1,0.013767696697392084,-0.5925055576401165
GDELT,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,2,0.013767696697392084,-0.1328983972044766
GDELT,Belgium,2025-07-01,Wang Yi meets Belgian PM De Wever and FM Prevot,Third-party meeting,3,0.013767696697392084,-0.27929142884132563
GDELT,Brazil,2004-05-01,State visit to China,Partner inbound visit,0,0.5524265890798202,-0.14671726381558153
GDELT,Brazil,2004-05-01,State visit to China,Partner inbound visit,1,0.5524265890798202,-0.3814741885079117
GDELT,Brazil,2004-05-01,State visit to China,Partner inbound visit,2,0.5524265890798202,0.5469745060257704
GDELT,Brazil,2004-05-01,State visit to China,Partner inbound visit,3,0.5524265890798202,-0.4482411649063914
GDELT,Brazil,2004-05-01,State visit to China,Partner inbound visit,6,0.5524265890798202,-0.2174395321950458
GDELT,Brazil,2004-05-01,State visit to China,Partner inbound visit,12,0.5524265890798202,-4.221303733344361
GDELT,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,0,0.17571450667217658,0.15927255021259784
GDELT,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,1,0.17571450667217658,2.1494452561106705
GDELT,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,2,0.17571450667217658,-1.2025730316883332
GDELT,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,3,0.17571450667217658,-1.943983747944514
GDELT,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,6,0.17571450667217658,-3.8445916509367173
GDELT,Brazil,2004-11-01,State visit to Brazil,Chinese outbound visit,12,0.17571450667217658,-0.6844671313121543
GDELT,Brazil,2009-05-01,State visit to China,Partner inbound visit,0,0.016242075225867226,0.6995031396597087
GDELT,Brazil,2009-05-01,State visit to China,Partner inbound visit,1,0.016242075225867226,-0.31503437021987823
GDELT,Brazil,2009-05-01,State visit to China,Partner inbound visit,2,0.016242075225867226,-0.6581829542232541
GDELT,Brazil,2009-05-01,State visit to China,Partner inbound visit,3,0.016242075225867226,-0.7925562262441302
GDELT,Brazil,2009-05-01,State visit to China,Partner inbound visit,6,0.016242075225867226,-0.04977855535574234
GDELT,Brazil,2009-05-01,State visit to China,Partner inbound visit,12,0.016242075225867226,0.5737643344086231
GDELT,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,0,-0.4796439367638366,0.7235027460250535
GDELT,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,1,-0.4796439367638366,1.069650346398327
GDELT,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,2,-0.4796439367638366,0.3501152142416167
GDELT,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,3,-0.4796439367638366,2.087246149301515
GDELT,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,6,-0.4796439367638366,0.35071870989236875
GDELT,Brazil,2010-04-01,State visit to Brazil,Chinese outbound visit,12,-0.4796439367638366,0.2776088741190538
GDELT,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,0,0.19340926586540916,-0.17341854256371184
GDELT,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,1,0.19340926586540916,-0.3717834894982127
GDELT,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,2,0.19340926586540916,-1.3223528117329155
GDELT,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,3,0.19340926586540916,-1.4825105845836422
GDELT,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,6,0.19340926586540916,-1.3390801204694163
GDELT,Brazil,2012-06-01,Official visit to Brazil,Chinese outbound visit,12,0.19340926586540916,-0.37471143802719337
GDELT,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,0,0.11946613613750091,0.42816319430929684
GDELT,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,1,0.11946613613750091,-0.11834329661929792
GDELT,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,2,0.11946613613750091,-1.1931784673131773
GDELT,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,3,0.11946613613750091,-0.3061031281872999
GDELT,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,6,0.11946613613750091,0.2701503738713567
GDELT,Brazil,2014-07-01,State visit to Brazil,Chinese outbound visit,12,0.11946613613750091,0.07981900643389532
GDELT,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,0,0.5513787546431927,0.42092054469900286
GDELT,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,1,0.5513787546431927,-0.09023596419772073
GDELT,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,2,0.5513787546431927,-0.3520936120717965
GDELT,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,3,0.5513787546431927,-0.2372368934823827
GDELT,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,6,0.5513787546431927,-0.2720595424851028
GDELT,Brazil,2015-05-01,Official visit to Brazil,Chinese outbound visit,12,0.5513787546431927,-1.111886760902614
GDELT,Brazil,2019-10-01,State visit to China,Partner inbound visit,0,-0.13282096864624782,0.5722488095116114
GDELT,Brazil,2019-10-01,State visit to China,Partner inbound visit,1,-0.13282096864624782,0.2617626785199148
GDELT,Brazil,2019-10-01,State visit to China,Partner inbound visit,2,-0.13282096864624782,0.6361047323880175
GDELT,Brazil,2019-10-01,State visit to China,Partner inbound visit,3,-0.13282096864624782,0.7066745788043427
GDELT,Brazil,2019-10-01,State visit to China,Partner inbound visit,6,-0.13282096864624782,-0.5578015254614884
GDELT,Brazil,2019-10-01,State visit to China,Partner inbound visit,12,-0.13282096864624782,0.02987198607264438
GDELT,Brazil,2023-04-01,State visit to China,Partner inbound visit,0,0.6267202596631212,-0.4038688709900725
GDELT,Brazil,2023-04-01,State visit to China,Partner inbound visit,1,0.6267202596631212,-0.28914436650769076
GDELT,Brazil,2023-04-01,State visit to China,Partner inbound visit,2,0.6267202596631212,0.22688827822385194
GDELT,Brazil,2023-04-01,State visit to China,Partner inbound visit,3,0.6267202596631212,-0.22549808772371566
GDELT,Brazil,2023-04-01,State visit to China,Partner inbound visit,6,0.6267202596631212,0.4178455037553479
GDELT,Brazil,2023-04-01,State visit to China,Partner inbound visit,12,0.6267202596631212,-0.6764009585887635
GDELT,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,0,0.31451059969565026,0.1313305247875679
GDELT,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,1,0.31451059969565026,-0.07939436366911118
GDELT,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,2,0.31451059969565026,0.6642389339568981
GDELT,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,3,0.31451059969565026,0.33178858676117523
GDELT,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,6,0.31451059969565026,-0.3152180479817689
GDELT,Brazil,2024-11-01,State visit to Brazil,Chinese outbound visit,12,0.31451059969565026,-0.20724355655752796
GDELT,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,0,1.4328284884345444,0.18286054826217146
GDELT,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,1,1.4328284884345444,-1.6372449491101846
GDELT,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,2,1.4328284884345444,-2.029260005269178
GDELT,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,3,1.4328284884345444,0.39815023281837236
GDELT,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,6,1.4328284884345444,0.22171790502345634
GDELT,Canada,2003-12-01,Official visit to Canada,Chinese outbound visit,12,1.4328284884345444,-0.9431396288832076
GDELT,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,0,1.2957734007889514,-0.22342052330593853
GDELT,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,1,1.2957734007889514,2.079411265296684
GDELT,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,2,1.2957734007889514,-2.1454239519672798
GDELT,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,3,1.2957734007889514,-0.2332453632439595
GDELT,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,6,1.2957734007889514,-1.132254511078163
GDELT,Canada,2005-01-01,Canadian Prime Minister Paul Martin visits China,Partner inbound visit,12,1.2957734007889514,-3.931272663798281
GDELT,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,0,0.05612450901334587,1.489228619440225
GDELT,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,1,0.05612450901334587,1.16286197375865
GDELT,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,2,0.05612450901334587,-0.3034861695652822
GDELT,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,3,0.05612450901334587,-0.7646048427349296
GDELT,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,6,0.05612450901334587,0.2313986445067696
GDELT,Canada,2005-09-01,State visit to Canada,Chinese outbound visit,12,0.05612450901334587,0.1757637428312561
GDELT,Canada,2009-12-01,Official visit to China,Partner inbound visit,0,0.5981375601775554,0.36424070043594625
GDELT,Canada,2009-12-01,Official visit to China,Partner inbound visit,1,0.5981375601775554,-0.3394907579060258
GDELT,Canada,2009-12-01,Official visit to China,Partner inbound visit,2,0.5981375601775554,-0.35280443954555385
GDELT,Canada,2009-12-01,Official visit to China,Partner inbound visit,3,0.5981375601775554,0.337122965834163
GDELT,Canada,2009-12-01,Official visit to China,Partner inbound visit,6,0.5981375601775554,0.5617058417343053
GDELT,Canada,2009-12-01,Official visit to China,Partner inbound visit,12,0.5981375601775554,0.13901578363051226
GDELT,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,0,1.1542013275901828,0.005642074321677848
GDELT,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,1,1.1542013275901828,-0.10743453985380769
GDELT,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,2,1.1542013275901828,0.28095118803291563
GDELT,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,3,1.1542013275901828,0.08292919784886266
GDELT,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,6,1.1542013275901828,-0.41704798378211516
GDELT,Canada,2010-06-01,State visit to Canada and attendance at G20 Summit,Chinese outbound visit,12,1.1542013275901828,-1.240763055172891
GDELT,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,0,0.6892036058803164,0.14112584054700694
GDELT,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,1,0.6892036058803164,-0.4796877591070292
GDELT,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,2,0.6892036058803164,0.2937086426947796
GDELT,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,3,0.6892036058803164,-0.7155202918587372
GDELT,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,6,0.6892036058803164,-0.6787690324735933
GDELT,Canada,2012-02-01,Canadian Prime Minister Stephen Harper's second visit to China,Partner inbound visit,12,0.6892036058803164,-0.6255504114834873
GDELT,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,0,-0.7371344687639356,1.1474745385227063
GDELT,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,1,-0.7371344687639356,-0.9762260180513218
GDELT,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,2,-0.7371344687639356,0.6307955325371386
GDELT,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,3,-0.7371344687639356,0.8641194020901312
GDELT,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,6,-0.7371344687639356,0.8072021817828181
GDELT,Canada,2014-11-01,Bilateral meeting between President Xi Jinping and Prime Minister Stephen Harper on the sidelines of the G20 Brisbane Summit,Third-party meeting,12,-0.7371344687639356,1.2059466614175314
GDELT,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,0,0.20337636674858112,0.2654358259050146
GDELT,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,1,0.20337636674858112,0.02770365359118232
GDELT,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,2,0.20337636674858112,-0.6749420618297812
GDELT,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,3,0.20337636674858112,-0.5092081502129283
GDELT,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,6,0.20337636674858112,0.47122753474022444
GDELT,Canada,2015-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,12,0.20337636674858112,0.39424006501284786
GDELT,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,0,0.10351139215499311,0.7954394254021651
GDELT,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,1,0.10351139215499311,0.3527636546809072
GDELT,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,2,0.10351139215499311,0.49410503960643587
GDELT,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,3,0.10351139215499311,0.726401420362208
GDELT,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,6,0.10351139215499311,0.5967589872295074
GDELT,Canada,2016-09-01,Chinese Premier Li Keqiang's official visit to Canada,Chinese outbound visit,12,0.10351139215499311,0.47191385018792337
GDELT,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,0,0.10351139215499311,0.7954394254021651
GDELT,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,1,0.10351139215499311,0.3527636546809072
GDELT,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,2,0.10351139215499311,0.49410503960643587
GDELT,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,3,0.10351139215499311,0.726401420362208
GDELT,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,6,0.10351139215499311,0.5967589872295074
GDELT,Canada,2016-09-01,Prime Minister Justin Trudeau attends G20 Summit in Hangzhou and visits China,Partner inbound visit,12,0.10351139215499311,0.47191385018792337
GDELT,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,0,0.10351139215499311,0.7954394254021651
GDELT,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,1,0.10351139215499311,0.3527636546809072
GDELT,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,2,0.10351139215499311,0.49410503960643587
GDELT,Canada,2016-09-01,Official visit to China and attendance at G20 Hangzhou Summit,Partner inbound visit,3,0.10351139215499311,0.726401420362208
